Treatment Index,Protected Pr(Y=1),Matched Mean Pr(Y=1),is_significant,comparison
459,0.8530108356616608,0.7428484307116602,True,Higher than
461,0.6408668409239451,0.7468568586892477,True,Lower than
463,0.9151916798807715,0.8744163728140661,True,Higher than
464,0.7495128523784131,0.893788303502814,True,Lower than
465,0.7887555628959271,0.8283950564344233,True,Lower than
466,0.9159378426579157,0.7553001359712934,True,Higher than
467,0.7602910063381567,0.9250205780357696,True,Lower than
468,0.8815260080148495,0.7484530683519266,True,Higher than
469,0.8838828230967712,0.7503098846154599,True,Higher than
470,0.8688233385018435,0.7839074947059295,True,Higher than
471,0.8663205765862578,0.7603578178732368,True,Higher than
472,0.7634434959243576,0.894085871739807,True,Lower than
474,0.7945606276867446,0.7553396264688855,True,Higher than
475,0.8989016730187164,0.7260993955500684,True,Higher than
477,0.7275717551704727,0.8952133405046243,True,Lower than
478,0.9463036452248755,0.7250407828297061,True,Higher than
479,0.768242385092038,0.8964948925718018,True,Lower than
482,0.8716127136656968,0.8310202142695726,True,Higher than
486,0.8234748287115449,0.8978102330924657,True,Lower than
487,0.8897188095196744,0.7394986274122104,True,Higher than
488,0.9186268986882449,0.7954924717454248,True,Higher than
490,0.9670937327760147,0.8300542298184519,True,Higher than
492,0.5018720377700944,0.9393656758939631,True,Lower than
496,0.8672374524596882,0.756175117324112,True,Higher than
498,0.6400407508500948,0.8061394727548218,True,Lower than
500,0.8458795470661092,0.9111259375276242,True,Lower than
505,0.6083044881300536,0.9398222934786341,True,Lower than
508,0.9263280797982029,0.9385739539759754,True,Lower than
509,0.9264445654415012,0.9064194681300434,True,Higher than
511,0.6832301153321817,0.931109309889061,True,Lower than
513,0.34584134450527887,0.8021670303220882,True,Lower than
514,0.8432244325286431,0.8973985575620992,True,Lower than
515,0.5560382114925164,0.8153425185738139,True,Lower than
516,0.7441481813600975,0.9004253585746848,True,Lower than
517,0.8938017722495507,0.7904212614257444,True,Higher than
519,0.9321033088192442,0.7214551067966839,True,Higher than
520,0.27887809372877337,0.8855570533498383,True,Lower than
521,0.8709270605553724,0.7940240147084502,True,Higher than
522,0.9563463841548083,0.9216250198426285,True,Higher than
524,0.9280826302442641,0.763436672104259,True,Higher than
527,0.5237736944082213,0.739676985983866,True,Lower than
531,0.8539635217961803,0.9140070509047109,True,Lower than
532,0.9208805095368806,0.9207422839859674,False,Equal
533,0.8633608056093846,0.8332429350064787,True,Higher than
535,0.9507850332348579,0.7448146103816055,True,Higher than
539,0.9461700055591017,0.7479296778785469,True,Higher than
547,0.8871913369322977,0.8885848366212307,False,Equal
