treatment_index,protected Pr(Y=1),matched mean Pr(Y=1),mean_diff,p_value,color,is_selected
19,0.8467775713470851,0.7677791691006228,-0.07899840224646226,5.505641103986895e-47,#FF6100,No
35,0.9406359636740124,0.8857791380150851,-0.054856825658927244,3.9410953036526684e-54,#FF6100,No
81,0.794525576405602,0.7622248449318697,-0.03230073147373225,3.9981200120154976e-16,#FF6100,No
82,0.8241108031639947,0.7628018892298194,-0.06130891393417526,8.018080776692362e-36,#FF6100,No
85,0.871962014630959,0.8254267698390712,-0.046535244791887864,2.4211651243513184e-41,#FF6100,No
86,0.822053176642477,0.7555481281554944,-0.06650504848698258,1.276594345294554e-42,#FF6100,No
87,0.7847195823315937,0.7586036014817588,-0.026115980849834908,2.880477361667979e-15,#FF6100,No
88,0.7888285295466622,0.7805654603033974,-0.008263069243264809,0.006130181843014256,#FF6100,Yes
90,0.7960200136703305,0.7702757554046219,-0.025744258265708586,2.481579753996407e-16,#FF6100,No
91,0.7875236349910676,0.7353310445076765,-0.05219259048339109,4.861760996673941e-29,#FF6100,No
92,0.8563253055470762,0.797827617586766,-0.058497687960310185,3.1283961151435597e-40,#FF6100,No
101,0.8216687641184088,0.763691173751686,-0.05797759036672279,8.286409716039274e-35,#FF6100,No
114,0.9470721887631127,0.938226444920153,-0.008845743842959775,4.2973371794480715e-41,#FF6100,No
121,0.9505865163759073,0.8940609483109911,-0.056525568064916154,7.739883299463329e-64,#FF6100,No
136,0.8208719207242217,0.7602553310632232,-0.06061658966099848,3.0413216671586904e-39,#FF6100,No
137,0.8238331302504684,0.7899186684409788,-0.03391446180948965,1.3753037546566998e-22,#FF6100,No
147,0.9661173854488071,0.9172282730970047,-0.04888911235180238,9.048452052952146e-71,#FF6100,No
152,0.9636675153447015,0.9002686020850639,-0.06339891325963765,4.988311733026591e-72,#FF6100,No
153,0.7859072379072525,0.7409480054443324,-0.04495923246292011,2.8217062814052015e-24,#FF6100,No
154,0.9088627210293,0.8337380081160081,-0.07512471291329192,2.969642117581934e-56,#FF6100,No
161,0.826450825928073,0.7485915649191441,-0.07785926100892882,1.0391000901500627e-43,#FF6100,No
165,0.8752010421590702,0.8284081562547647,-0.046792885904305526,1.7687075231908892e-38,#FF6100,No
172,0.7721039630657788,0.7613416279206122,-0.010762335145166557,3.7679539409433744e-06,#FF6100,No
180,0.891052288411838,0.863565917155215,-0.02748637125662301,4.8481261282608544e-30,#FF6100,No
185,0.8482853879017344,0.8027632778410358,-0.045522110060698506,1.5004573592254983e-33,#FF6100,No
213,0.8669557380095995,0.8162177831157613,-0.050737954893838144,3.992769252310824e-42,#FF6100,No
214,0.8915689142540268,0.8517454301805434,-0.03982348407348346,9.351176975987732e-37,#FF6100,No
236,0.8691575290043507,0.8260228320978862,-0.04313469690646454,3.4124070011027485e-34,#FF6100,No
241,0.9616435308626663,0.9185329267364386,-0.04311060412622769,9.514178816720792e-65,#FF6100,No
243,0.959734289958659,0.906588818171863,-0.05314547178679596,1.8437063107119022e-70,#FF6100,No
268,0.8510197002492582,0.8130228173365901,-0.03799688291266812,3.979330932260979e-31,#FF6100,No
277,0.7962225853947877,0.7804437224982331,-0.015778862896554613,3.794440644214996e-07,#FF6100,No
289,0.9430695212452996,0.8974671112316804,-0.0456024100136192,1.3715041342636586e-56,#FF6100,No
294,0.8161690067136207,0.7570153238127856,-0.059153682900835114,1.8417470660726737e-32,#FF6100,No
295,0.9472823343226956,0.9056242638928071,-0.04165807042988845,1.2882553978623493e-60,#FF6100,No
299,0.9658206625630332,0.9024568314075795,-0.06336383115545374,3.189491817577921e-74,#FF6100,No
302,0.8714328571338636,0.8274321933306144,-0.044000663803249296,1.993920887313534e-34,#FF6100,No
320,0.9650655277542969,0.9180088434666961,-0.04705668428760079,1.4335626569103345e-73,#FF6100,No
322,0.8615739696624722,0.8348270179578376,-0.02674695170463459,9.289568200207086e-26,#FF6100,No
325,0.819800490830635,0.8154256838475815,-0.004374806983053481,0.03676084031846508,#FF6100,No
334,0.8619893429128,0.8472303331751124,-0.014759009737687623,7.107238959674768e-15,#FF6100,No
336,0.8666450512324717,0.8317421093405833,-0.03490294189188836,3.676595583161301e-32,#FF6100,No
339,0.845221019034505,0.777826339925754,-0.06739467910875097,2.619821157758761e-41,#FF6100,No
340,0.9612023334330801,0.911415504173564,-0.04978682925951616,2.5107605372383314e-70,#FF6100,No
347,0.9563135831558527,0.9060621622462905,-0.05025142090956214,3.4933212889836297e-66,#FF6100,No
348,0.8360523265248517,0.7567546264786891,-0.07929770004616266,9.638461631312033e-47,#FF6100,No
360,0.8506560419990029,0.7996980633501064,-0.05095797864889651,3.474238876246511e-36,#FF6100,No
364,0.9087202806724279,0.8479462444133038,-0.06077403625912414,7.782940876845774e-50,#FF6100,No
365,0.7676753546907327,0.7632275765995091,-0.004447778091223542,0.048276835621416096,#FF6100,No
369,0.9109412297646794,0.8535336114099706,-0.057407618354708756,2.451215965540921e-50,#FF6100,No
372,0.7911130794782593,0.7789661172276716,-0.012146962250587645,0.0001239992682011246,#FF6100,No
376,0.8316999254060912,0.7654670227263959,-0.06623290267969528,9.511538688418569e-42,#FF6100,No
403,0.8714375286661038,0.8313334474258063,-0.04010408124029752,4.706671686814492e-38,#FF6100,No
407,0.9398440953958699,0.9230979720069499,-0.01674612338892001,4.1184681043489604e-38,#FF6100,No
408,0.7481201224170867,0.732863060338917,-0.01525706207816968,2.2822101586167397e-06,#FF6100,No
420,0.898997407291739,0.8352366563817306,-0.06376075091000843,1.9450669920983574e-56,#FF6100,No
425,0.8043455813808436,0.7603078301553847,-0.04403775122545883,1.9994429038612874e-29,#FF6100,No
432,0.9276656547327098,0.9216434160728616,-0.006022238659848189,7.724318926136031e-09,#FF6100,No
436,0.8218610740460365,0.7864690382025831,-0.03539203584345341,3.8889168872311105e-23,#FF6100,No
447,0.9574186152400307,0.9069290799659168,-0.05048953527411393,1.3222405886054445e-65,#FF6100,No
450,0.8836139004775205,0.8371168716685934,-0.04649702880892714,4.21631014762439e-40,#FF6100,No
456,0.79171637513071,0.752275550412955,-0.03944082471775501,1.3342959321933695e-23,#FF6100,No
463,0.9151916798807715,0.8733790075958061,-0.041812672284965435,2.0353518810437935e-46,#FF6100,No
470,0.8688233385018435,0.7862388136964173,-0.08258452480542611,6.16737467236845e-55,#FF6100,No
474,0.7945606276867446,0.7573193725982047,-0.037241255088539926,6.19425124261347e-24,#FF6100,No
482,0.8716127136656968,0.825853722146837,-0.04575899151885976,2.127049504572141e-39,#FF6100,No
509,0.9264445654415012,0.9076651141954782,-0.018779451246022982,2.701995446269609e-32,#FF6100,No
521,0.8709270605553724,0.7914586513613936,-0.0794684091939788,5.388185857565997e-51,#FF6100,No
522,0.9563463841548083,0.9216632807225769,-0.034683103432231466,2.5749511114658087e-58,#FF6100,No
533,0.8633608056093846,0.8309107702985185,-0.0324500353108661,9.800634901245592e-26,#FF6100,No
564,0.9133403142224016,0.8434616083833013,-0.06987870583910027,3.6307931683302823e-56,#FF6100,No
565,0.9173435217945726,0.8460650349866424,-0.07127848680793014,2.4174096451692545e-61,#FF6100,No
567,0.7436879656779235,0.7275100134588095,-0.016177952219114,2.1207572594808592e-07,#FF6100,No
571,0.8477519240099977,0.7637286715032424,-0.08402325250675524,1.4073173028443022e-50,#FF6100,No
580,0.8751548505972335,0.8365686297711076,-0.03858622082612595,2.7357557279157135e-36,#FF6100,No
595,0.7937618369692672,0.7581521759386317,-0.03560966103063545,1.5191621050272634e-24,#FF6100,No
599,0.9746738187300326,0.8799719003738434,-0.09470191835618913,1.6066592340987603e-79,#FF6100,No
602,0.856216481888533,0.7966864403400835,-0.05953004154844954,1.961866741823187e-41,#FF6100,No
632,0.8007563475041807,0.7438737572226995,-0.05688259028148113,1.1314175842832583e-32,#FF6100,No
633,0.9204720035713413,0.893755410629639,-0.026716592941702255,3.421673152884572e-32,#FF6100,No
645,0.8719386927927103,0.8220627095653326,-0.04987598322737774,5.63268845694606e-42,#FF6100,No
648,0.9682316398798547,0.9165347504318976,-0.05169688944795714,7.058307598637562e-72,#FF6100,No
