Peers Value,Line Value (A)
0.9244501272055194,0.9276656547327098
0.9289887882818132,0.9276656547327098
0.9201684944783556,0.9276656547327098
0.9293893407726286,0.9276656547327098
0.9189916834470521,0.9276656547327098
0.923033645216747,0.9276656547327098
0.9301272498449292,0.9276656547327098
0.894221356213784,0.9276656547327098
0.9250886088876696,0.9276656547327098
0.9389478705237307,0.9276656547327098
0.9277928193722833,0.9276656547327098
0.9302254569938084,0.9276656547327098
0.9396857129510202,0.9276656547327098
0.9296733759841437,0.9276656547327098
0.9221652859171106,0.9276656547327098
0.9331483254807824,0.9276656547327098
0.9264495728247152,0.9276656547327098
0.9220958556605595,0.9276656547327098
0.90782979231415,0.9276656547327098
0.9198457253827306,0.9276656547327098
0.9120721534914894,0.9276656547327098
0.9299832593715176,0.9276656547327098
0.93352047630138,0.9276656547327098
0.9326374163458377,0.9276656547327098
0.9321814016391551,0.9276656547327098
0.9446263033298111,0.9276656547327098
0.9348520442700037,0.9276656547327098
0.9289601225715047,0.9276656547327098
0.9237722400559593,0.9276656547327098
0.9318576408683849,0.9276656547327098
0.9364770185904681,0.9276656547327098
0.9221439010051333,0.9276656547327098
0.940973661059044,0.9276656547327098
0.9222364091453621,0.9276656547327098
0.9298320040758059,0.9276656547327098
0.9291116687010809,0.9276656547327098
0.9177109630859414,0.9276656547327098
0.9222650408067429,0.9276656547327098
0.9186871696182902,0.9276656547327098
0.9256267556998328,0.9276656547327098
0.928447429161428,0.9276656547327098
0.9294513982287812,0.9276656547327098
0.927161332395763,0.9276656547327098
0.912735291203227,0.9276656547327098
0.9258593540001313,0.9276656547327098
0.9311723543616246,0.9276656547327098
0.9298595078085958,0.9276656547327098
0.935039485561036,0.9276656547327098
0.9280228409618868,0.9276656547327098
0.9275646355490383,0.9276656547327098
0.9312912737240818,0.9276656547327098
0.9334326533850773,0.9276656547327098
0.929342368508612,0.9276656547327098
0.9368762970884085,0.9276656547327098
0.9366857538573915,0.9276656547327098
0.9312259709107586,0.9276656547327098
0.9319415989237113,0.9276656547327098
0.9322850904215458,0.9276656547327098
0.9383388753302009,0.9276656547327098
0.9086171301792587,0.9276656547327098
0.9362592391460035,0.9276656547327098
0.9364593647281569,0.9276656547327098
0.924908982715184,0.9276656547327098
0.9319500101431212,0.9276656547327098
0.9200403907328649,0.9276656547327098
0.9332326251177833,0.9276656547327098
0.9375372474822097,0.9276656547327098
0.9279325452484304,0.9276656547327098
0.9319369185893381,0.9276656547327098
0.9266346089250302,0.9276656547327098
0.9301012595147562,0.9276656547327098
0.9212712414855578,0.9276656547327098
0.9313622025941527,0.9276656547327098
0.9313713736549722,0.9276656547327098
0.925659793974018,0.9276656547327098
0.9223255630925402,0.9276656547327098
0.9227458336904888,0.9276656547327098
0.9330139841540271,0.9276656547327098
0.9246250799219896,0.9276656547327098
0.9291568538971993,0.9276656547327098
0.9159648262929146,0.9276656547327098
0.9184351593087179,0.9276656547327098
0.9291423774668615,0.9276656547327098
0.9234977522250863,0.9276656547327098
0.9276608790799757,0.9276656547327098
0.918085330577396,0.9276656547327098
0.9274775651870548,0.9276656547327098
0.9271840201525879,0.9276656547327098
0.930437189397773,0.9276656547327098
0.9282353147360242,0.9276656547327098
0.9281613876347165,0.9276656547327098
0.9287114900655736,0.9276656547327098
0.9200773415193637,0.9276656547327098
0.9257729911258507,0.9276656547327098
0.925680982613309,0.9276656547327098
0.9369804223350242,0.9276656547327098
0.9230287161265448,0.9276656547327098
0.9214034563931938,0.9276656547327098
0.9297506719040368,0.9276656547327098
0.929385635107084,0.9276656547327098
