Peers Value,Line Value (A)
0.7559737434381233,0.9476871061703177
0.7639486747897298,0.9476871061703177
0.7976401081384483,0.9476871061703177
0.8249121198354481,0.9476871061703177
0.7984780883779427,0.9476871061703177
0.7577910884169496,0.9476871061703177
0.8070148846009526,0.9476871061703177
0.7686185452112471,0.9476871061703177
0.7724346856691932,0.9476871061703177
0.8171597830409053,0.9476871061703177
0.789167382555281,0.9476871061703177
0.7644840320795719,0.9476871061703177
0.7994341968295086,0.9476871061703177
0.8350090553632612,0.9476871061703177
0.7622757842501009,0.9476871061703177
0.7712805259564003,0.9476871061703177
0.8135832408650306,0.9476871061703177
0.7856465467046189,0.9476871061703177
0.8086976751717915,0.9476871061703177
0.7836348403124644,0.9476871061703177
0.8112874573123862,0.9476871061703177
0.8208119563392205,0.9476871061703177
0.8122574049049625,0.9476871061703177
0.8063925416603699,0.9476871061703177
0.8359921748382619,0.9476871061703177
0.782411373520783,0.9476871061703177
0.7895986200121838,0.9476871061703177
0.8139139941937508,0.9476871061703177
0.8092452744737778,0.9476871061703177
0.8282985246013401,0.9476871061703177
0.812831924126408,0.9476871061703177
0.8022957416174757,0.9476871061703177
0.8104323732329506,0.9476871061703177
0.7753942672361053,0.9476871061703177
0.8472159527339814,0.9476871061703177
0.770588782449393,0.9476871061703177
0.7720761190380988,0.9476871061703177
0.8251318901678183,0.9476871061703177
0.7821145677160815,0.9476871061703177
0.7744025368893771,0.9476871061703177
0.7935880882388394,0.9476871061703177
0.7852921383216064,0.9476871061703177
0.7950227481209644,0.9476871061703177
0.7505376077793232,0.9476871061703177
0.7968892827144234,0.9476871061703177
0.7775257653103863,0.9476871061703177
0.7770785140994949,0.9476871061703177
0.7692589016115927,0.9476871061703177
0.7791118810066138,0.9476871061703177
0.7708163668066241,0.9476871061703177
0.7708287927733601,0.9476871061703177
0.8043133824330334,0.9476871061703177
0.8086242347300527,0.9476871061703177
0.8206283326298054,0.9476871061703177
0.7565645588474844,0.9476871061703177
0.7909256284732097,0.9476871061703177
0.7950417960980606,0.9476871061703177
0.8111205083486934,0.9476871061703177
0.7714231377091626,0.9476871061703177
0.7971380987808458,0.9476871061703177
0.7892684667008922,0.9476871061703177
0.798804382110872,0.9476871061703177
0.7688892720837917,0.9476871061703177
0.7954147853360983,0.9476871061703177
0.8346359312322195,0.9476871061703177
0.8003118625537202,0.9476871061703177
0.7388614998318112,0.9476871061703177
0.7900862718548473,0.9476871061703177
0.7594382723754418,0.9476871061703177
0.7536009035929203,0.9476871061703177
0.7623128044098394,0.9476871061703177
0.7982746744264381,0.9476871061703177
0.7783258183309721,0.9476871061703177
0.7874533645396474,0.9476871061703177
0.7602816061012609,0.9476871061703177
0.7886691821455485,0.9476871061703177
0.8056643994258734,0.9476871061703177
0.7824196592817577,0.9476871061703177
0.776029843388331,0.9476871061703177
0.8080581002821898,0.9476871061703177
0.7738789481945112,0.9476871061703177
0.8112559921289983,0.9476871061703177
0.7719412094064146,0.9476871061703177
0.750706798902462,0.9476871061703177
0.7750963125243461,0.9476871061703177
0.8271750179327746,0.9476871061703177
0.7902320633816913,0.9476871061703177
0.7977455856300186,0.9476871061703177
0.7738579194598212,0.9476871061703177
0.7853858034796868,0.9476871061703177
0.8087610010382202,0.9476871061703177
0.7814584641972683,0.9476871061703177
0.8049012579976927,0.9476871061703177
0.8093764056560229,0.9476871061703177
0.7902538999307975,0.9476871061703177
0.8094127497357608,0.9476871061703177
0.8260185258613499,0.9476871061703177
0.7922333119663,0.9476871061703177
0.7585205052947875,0.9476871061703177
0.7955332258092292,0.9476871061703177
