treatment_index,protected Pr(Y=1),matched mean Pr(Y=1),mean_diff,p_value,color,is_selected
0,0.547504564972857,0.9295099324320526,0.38200536745919556,3.5827015580882773e-183,gray,No
11,0.8727742738651957,0.7424126022187214,-0.13036167164647428,1.0,gray,No
13,0.8063718018745515,0.9233005554033012,0.11692875352874976,3.926899482523364e-115,gray,No
18,0.6632484535776292,0.9120152461686181,0.24876679259098888,4.773487248456401e-140,gray,No
19,0.8467775713470851,0.7677791691006228,-0.07899840224646226,1.0,gray,No
21,0.8752170759826975,0.7424570289438175,-0.13276004703888,1.0,gray,No
22,0.7945973341024213,0.922751544584625,0.12815421048220377,1.5355177700552225e-118,gray,No
29,0.7723263709425098,0.856537248881864,0.08421087793935422,2.743519244555516e-67,gray,No
31,0.9651150975502836,0.8125643244541991,-0.15255077309608445,1.0,gray,No
35,0.9406359636740124,0.8857791380150851,-0.054856825658927244,1.0,gray,No
36,0.8459880690619258,0.7553683260813763,-0.09061974298054953,1.0,gray,No
38,0.9491474601723029,0.7352497499671337,-0.21389771020516923,1.0,gray,No
41,0.7820137927777857,0.8621752542235932,0.08016146144580749,2.9808719787730863e-66,gray,No
43,0.7283566467382786,0.8664453021631511,0.13808865542487248,3.7600267341797063e-91,gray,No
44,0.7064579397547704,0.8568259890080854,0.15036804925331493,9.450463364315609e-99,gray,No
49,0.7559856504611263,0.8752184753201041,0.11923282485897779,4.385573568167265e-89,gray,No
50,0.3872770290823203,0.9331125012729822,0.5458354721906619,4.624140033091517e-203,gray,No
53,0.5133729659823434,0.9179119996411121,0.40453903365876875,6.870175642402803e-160,gray,No
54,0.8848076913467379,0.762222036731632,-0.12258565461510584,1.0,gray,No
56,0.6988757712208606,0.8439353234685896,0.14505955224772893,3.427954260908767e-86,gray,No
61,0.9193282336229598,0.7581200962703696,-0.1612081373525902,1.0,gray,No
63,0.6756431027897175,0.8237740999345178,0.14813099714480027,5.553178558408484e-88,gray,No
68,0.6310448931334072,0.8354690328259646,0.20442413969255746,2.34939813018791e-108,gray,No
71,0.9080362280723133,0.7501877390578673,-0.15784848901444604,1.0,gray,No
75,0.6792372487002704,0.9067167256108821,0.22747947691061177,3.0332764932014225e-135,gray,No
81,0.794525576405602,0.7622248449318697,-0.03230073147373225,0.9999999999999997,gray,No
82,0.8241108031639947,0.7628018892298194,-0.06130891393417526,1.0,gray,No
84,0.7324131026364695,0.9231101164207121,0.19069701378424253,7.61312832452409e-132,gray,No
85,0.871962014630959,0.8254267698390712,-0.046535244791887864,1.0,gray,No
86,0.822053176642477,0.7555481281554944,-0.06650504848698258,1.0,gray,No
87,0.7847195823315937,0.7586036014817588,-0.026115980849834908,0.9999999999999971,gray,No
88,0.7888285295466622,0.7805654603033974,-0.008263069243264809,0.9938698181569857,gray,No
90,0.7960200136703305,0.7702757554046219,-0.025744258265708586,0.9999999999999998,gray,No
91,0.7875236349910676,0.7353310445076765,-0.05219259048339109,1.0,gray,No
92,0.8563253055470762,0.797827617586766,-0.058497687960310185,1.0,gray,No
93,0.9624287356941941,0.7596503325713101,-0.20277840312288398,1.0,gray,No
94,0.7187962683446881,0.9267617319621954,0.20796546361750723,5.246774856691554e-147,gray,No
95,0.8072768961567252,0.9314544898893939,0.12417759373266879,7.201593650338963e-134,gray,No
97,0.9104324417107763,0.7459578833354189,-0.1644745583753574,1.0,gray,No
98,0.5760113085839826,0.9215965799220036,0.34558527133802097,2.5475768350751825e-163,gray,No
101,0.8216687641184088,0.763691173751686,-0.05797759036672279,1.0,gray,No
106,0.60791080573871,0.9109621298275354,0.3030513240888254,1.518917585600354e-147,gray,No
108,0.6259227831357106,0.9400509581682915,0.31412817503258095,4.456953138546761e-198,gray,No
113,0.7814858673786201,0.886570425339285,0.10508455796066485,3.1161571810512093e-79,gray,No
114,0.9470721887631127,0.938226444920153,-0.008845743842959775,1.0,gray,No
116,0.8705159436821612,0.771401989110871,-0.09911395457129024,1.0,gray,No
117,0.9404112218340202,0.7476094030126942,-0.19280181882132597,1.0,gray,No
119,0.9558680718277895,0.7828538063803184,-0.17301426544747112,1.0,gray,No
120,0.87222933320464,0.7677203064348607,-0.10450902676977936,1.0,gray,No
121,0.9505865163759073,0.8940609483109911,-0.056525568064916154,1.0,gray,No
122,0.9353880728312968,0.777117294345642,-0.15827077848565474,1.0,gray,No
123,0.6585222865487182,0.9317460099777761,0.2732237234290579,2.0974519952848056e-172,gray,No
128,0.8156915588805015,0.929282714215575,0.11359115533507347,2.895235017777034e-128,gray,No
