treatment_index,protected Pr(Y=1),matched mean Pr(Y=1),mean_diff,p_value,color,is_selected
68,0.6310448931334072,0.8354690328259646,0.20442413969255746,4.69879626037582e-108,gray,No
70,0.9044090808646431,0.9280616726951085,0.02365259183046542,1.1393811157239669e-54,gray,No
71,0.9080362280723133,0.7501877390578673,-0.15784848901444604,5.538837607983732e-72,gray,No
75,0.6792372487002704,0.9067167256108821,0.22747947691061177,6.066552986402845e-135,gray,No
79,0.801070190951834,0.8091777087121601,0.008107517760326144,0.000978472970132093,gray,No
81,0.794525576405602,0.7622248449318697,-0.03230073147373225,7.996240024030995e-16,gray,No
82,0.8241108031639947,0.7628018892298194,-0.06130891393417526,1.6036161553384723e-35,gray,No
83,0.7784161236239665,0.8342802394739024,0.05586411584993589,7.212493379804509e-50,gray,No
84,0.7324131026364695,0.9231101164207121,0.19069701378424253,1.522625664904818e-131,gray,No
85,0.871962014630959,0.8254267698390712,-0.046535244791887864,4.842330248702637e-41,gray,No
86,0.822053176642477,0.7555481281554944,-0.06650504848698258,2.553188690589108e-42,gray,No
87,0.7847195823315937,0.7586036014817588,-0.026115980849834908,5.760954723335958e-15,gray,No
88,0.7888285295466622,0.7805654603033974,-0.008263069243264809,0.012260363686028512,gray,No
89,0.7654897609138692,0.8210007642177959,0.055511003303926665,4.790675334536653e-48,gray,No
90,0.7960200136703305,0.7702757554046219,-0.025744258265708586,4.963159507992814e-16,gray,No
91,0.7875236349910676,0.7353310445076765,-0.05219259048339109,9.723521993347882e-29,gray,No
92,0.8563253055470762,0.797827617586766,-0.058497687960310185,6.256792230287119e-40,gray,No
93,0.9624287356941941,0.7596503325713101,-0.20277840312288398,5.933815312577772e-90,gray,No
94,0.7187962683446881,0.9267617319621954,0.20796546361750723,1.0493549713383108e-146,gray,No
95,0.8072768961567252,0.9314544898893939,0.12417759373266879,1.4403187300677927e-133,gray,No
97,0.9104324417107763,0.7459578833354189,-0.1644745583753574,1.5271445370594188e-70,gray,No
98,0.5760113085839826,0.9215965799220036,0.34558527133802097,5.095153670150365e-163,gray,No
101,0.8216687641184088,0.763691173751686,-0.05797759036672279,1.6572819432078548e-34,gray,No
105,0.8586910629949095,0.9013765938136616,0.04268553081875215,4.594977281705598e-50,gray,No
106,0.60791080573871,0.9109621298275354,0.3030513240888254,3.037835171200708e-147,gray,No
108,0.6259227831357106,0.9400509581682915,0.31412817503258095,8.913906277093522e-198,gray,No
113,0.7814858673786201,0.886570425339285,0.10508455796066485,6.232314362102419e-79,gray,No
114,0.9470721887631127,0.938226444920153,-0.008845743842959775,8.594674358896143e-41,gray,No
116,0.8705159436821612,0.771401989110871,-0.09911395457129024,3.249999388069522e-57,gray,No
117,0.9404112218340202,0.7476094030126942,-0.19280181882132597,6.962410647051676e-82,gray,No
119,0.9558680718277895,0.7828538063803184,-0.17301426544747112,1.1236755110520323e-80,gray,No
120,0.87222933320464,0.7677203064348607,-0.10450902676977936,7.939242744541135e-56,gray,No
121,0.9505865163759073,0.8940609483109911,-0.056525568064916154,1.5479766598926658e-63,gray,No
122,0.9353880728312968,0.777117294345642,-0.15827077848565474,4.15337277091575e-73,gray,No
123,0.6585222865487182,0.9317460099777761,0.2732237234290579,4.194903990569611e-172,gray,No
128,0.8156915588805015,0.929282714215575,0.11359115533507347,5.790470035554068e-128,gray,No
131,0.7994840733749095,0.8276124630386681,0.028128389663758635,5.57240220994819e-27,gray,No
