treatment_index,protected Pr(Y=1),matched mean Pr(Y=1),mean_diff,p_value,color,is_selected
11,0.8727742738651957,0.7424126022187214,-0.13036167164647428,1.0,gray,No
16,0.8059273068621645,0.8589726914635634,0.05304538460139885,2.0314781846386114e-53,gray,No
19,0.8467775713470851,0.7677791691006228,-0.07899840224646226,1.0,gray,No
20,0.8756986645748571,0.8935820464540639,0.017883381879206794,5.167953223876228e-21,gray,No
21,0.8752170759826975,0.7424570289438175,-0.13276004703888,1.0,gray,No
28,0.8704994887573257,0.911664983004838,0.04116549424751226,3.666426490936612e-70,gray,No
31,0.9651150975502836,0.8125643244541991,-0.15255077309608445,1.0,gray,No
35,0.9406359636740124,0.8857791380150851,-0.054856825658927244,1.0,gray,No
36,0.8459880690619258,0.7553683260813763,-0.09061974298054953,1.0,gray,No
38,0.9491474601723029,0.7352497499671337,-0.21389771020516923,1.0,gray,No
52,0.8460143679988987,0.9038967352155204,0.057882367216621655,4.864416183612313e-70,gray,No
54,0.8848076913467379,0.762222036731632,-0.12258565461510584,1.0,gray,No
57,0.8199620870583829,0.8370463680302214,0.01708428097183845,9.293610180415876e-12,gray,No
58,0.8819800450534148,0.9097201234503909,0.02774007839697612,1.752768009805361e-50,gray,No
61,0.9193282336229598,0.7581200962703696,-0.1612081373525902,1.0,gray,No
70,0.9044090808646431,0.9280616726951085,0.02365259183046542,5.6969055786198344e-55,gray,No
71,0.9080362280723133,0.7501877390578673,-0.15784848901444604,1.0,gray,No
79,0.801070190951834,0.8091777087121601,0.008107517760326144,0.0004892364850660465,gray,No
81,0.794525576405602,0.7622248449318697,-0.03230073147373225,0.9999999999999997,gray,No
82,0.8241108031639947,0.7628018892298194,-0.06130891393417526,1.0,gray,No
83,0.7784161236239665,0.8342802394739024,0.05586411584993589,3.6062466899022547e-50,gray,No
85,0.871962014630959,0.8254267698390712,-0.046535244791887864,1.0,gray,No
86,0.822053176642477,0.7555481281554944,-0.06650504848698258,1.0,gray,No
87,0.7847195823315937,0.7586036014817588,-0.026115980849834908,0.9999999999999971,gray,No
88,0.7888285295466622,0.7805654603033974,-0.008263069243264809,0.9938698181569857,gray,No
89,0.7654897609138692,0.8210007642177959,0.055511003303926665,2.3953376672683265e-48,gray,No
90,0.7960200136703305,0.7702757554046219,-0.025744258265708586,0.9999999999999998,gray,No
91,0.7875236349910676,0.7353310445076765,-0.05219259048339109,1.0,gray,No
92,0.8563253055470762,0.797827617586766,-0.058497687960310185,1.0,gray,No
93,0.9624287356941941,0.7596503325713101,-0.20277840312288398,1.0,gray,No
97,0.9104324417107763,0.7459578833354189,-0.1644745583753574,1.0,gray,No
101,0.8216687641184088,0.763691173751686,-0.05797759036672279,1.0,gray,No
105,0.8586910629949095,0.9013765938136616,0.04268553081875215,2.297488640852799e-50,gray,No
114,0.9470721887631127,0.938226444920153,-0.008845743842959775,1.0,gray,No
116,0.8705159436821612,0.771401989110871,-0.09911395457129024,1.0,gray,No
117,0.9404112218340202,0.7476094030126942,-0.19280181882132597,1.0,gray,No
119,0.9558680718277895,0.7828538063803184,-0.17301426544747112,1.0,gray,No
120,0.87222933320464,0.7677203064348607,-0.10450902676977936,1.0,gray,No
121,0.9505865163759073,0.8940609483109911,-0.056525568064916154,1.0,gray,No
122,0.9353880728312968,0.777117294345642,-0.15827077848565474,1.0,gray,No
131,0.7994840733749095,0.8276124630386681,0.028128389663758635,2.786201104974095e-27,gray,No
136,0.8208719207242217,0.7602553310632232,-0.06061658966099848,1.0,gray,No
137,0.8238331302504684,0.7899186684409788,-0.03391446180948965,1.0,gray,No
138,0.8651077859360805,0.8678262805632933,0.002718494627212742,0.0558171334721953,gray,No
140,0.8776313359768285,0.7469638971713565,-0.13066743880547205,1.0,gray,No
141,0.9295730900339794,0.9404398356822735,0.010866745648294152,3.784014215272636e-49,gray,No
142,0.9684524612033845,0.8295356534207969,-0.13891680778258753,1.0,gray,No
146,0.7217636966510526,0.7866567956377054,0.06489309898665285,9.762160370932743e-40,gray,No
147,0.9661173854488071,0.9172282730970047,-0.04888911235180238,1.0,gray,No
150,0.8927992301891304,0.7818099566573045,-0.11098927353182597,1.0,gray,No
151,0.8430808845396957,0.9009642422076267,0.05788335766793107,6.900430151464882e-70,gray,No
152,0.9636675153447015,0.9002686020850639,-0.06339891325963765,1.0,gray,No
153,0.7859072379072525,0.7409480054443324,-0.04495923246292011,1.0,gray,No
154,0.9088627210293,0.8337380081160081,-0.07512471291329192,1.0,gray,No
155,0.7539867171344306,0.7578805056014997,0.0038937884670691147,0.10925143424457695,gray,No
156,0.8876995907302394,0.7604629443325518,-0.1272366463976876,1.0,gray,No
157,0.9077536708675122,0.7316297761776677,-0.17612389468984457,1.0,gray,No
159,0.8881098789047011,0.8942928029973083,0.006182924092607234,9.669696984427165e-06,gray,No
160,0.8906612953027409,0.7639099317253297,-0.12675136357741112,1.0,gray,No
161,0.826450825928073,0.7485915649191441,-0.07785926100892882,1.0,gray,No
164,0.8776313359768285,0.7485571284186231,-0.12907420755820542,1.0,gray,No
165,0.8752010421590702,0.8284081562547647,-0.046792885904305526,1.0,gray,No
167,0.9070914914322871,0.7404600949437432,-0.16663139648854386,1.0,gray,No
168,0.8996145109241263,0.7476457359148903,-0.151968775009236,1.0,gray,No
169,0.8478729589553872,0.7274660335135917,-0.12040692544179543,1.0,gray,No
172,0.7721039630657788,0.7613416279206122,-0.010762335145166557,0.999996232046059,gray,No
173,0.9140206943682182,0.8055189093948947,-0.10850178497332352,1.0,gray,No
174,0.8733365266912417,0.7469640278049725,-0.12637249888626922,1.0,gray,No
180,0.891052288411838,0.863565917155215,-0.02748637125662301,1.0,gray,No
185,0.8482853879017344,0.8027632778410358,-0.045522110060698506,1.0,gray,No
196,0.7739673422257248,0.7908162580397815,0.016848915814056675,1.6891855932594763e-09,gray,No
201,0.9112693408604686,0.7509733526654856,-0.16029598819498303,1.0,gray,No
204,0.8337813614572438,0.8955921064837783,0.0618107450265345,2.8307833603377295e-70,gray,No
213,0.8669557380095995,0.8162177831157613,-0.050737954893838144,1.0,gray,No
214,0.8915689142540268,0.8517454301805434,-0.03982348407348346,1.0,gray,No
220,0.8983005620878588,0.7231522835633588,-0.1751482785245,1.0,gray,No
224,0.9059619561494917,0.7440829733772438,-0.16187898277224788,1.0,gray,No
231,0.955275335995393,0.75451760087615,-0.200757735119243,1.0,gray,No
234,0.8945804217592731,0.7549138233759644,-0.13966659838330875,1.0,gray,No
236,0.8691575290043507,0.8260228320978862,-0.04313469690646454,1.0,gray,No
241,0.9616435308626663,0.9185329267364386,-0.04311060412622769,1.0,gray,No
243,0.959734289958659,0.906588818171863,-0.05314547178679596,1.0,gray,No
244,0.9227239028518213,0.8196324659801079,-0.1030914368717134,1.0,gray,No
246,0.9700622607823809,0.7717755892980823,-0.19828667148429857,1.0,gray,No
247,0.9709510851722029,0.8293195640763322,-0.14163152109587063,1.0,gray,No
250,0.782359134717668,0.7926614844401704,0.010302349722502324,0.00013480020356691457,gray,No
252,0.8370831582427586,0.8892539675616448,0.05217080931888618,1.4307973597426471e-58,gray,No
259,0.8422724742768865,0.8808233904890986,0.03855091621221218,1.981016846149688e-42,gray,No
260,0.7773814344536172,0.7889025174509732,0.011521082997355991,4.6471875569698895e-06,gray,No
261,0.8504380627357327,0.7639516539422256,-0.08648640879350711,1.0,gray,No
262,0.8718780550339724,0.7558566848468032,-0.11602137018716918,1.0,gray,No
263,0.7924225266958119,0.8213917762805677,0.028969249584755774,2.2179829063345875e-23,gray,No
265,0.812529495345302,0.8643759018481432,0.051846406502841114,3.2172634843093157e-52,gray,No
266,0.8846298523323726,0.7220971692362478,-0.16253268309612479,1.0,gray,No
268,0.8510197002492582,0.8130228173365901,-0.03799688291266812,1.0,gray,No
269,0.759875521334236,0.7845144130734066,0.024638891739170665,7.863582331631428e-15,gray,No
270,0.9616988166476196,0.7180754799454945,-0.2436233367021251,1.0,gray,No
271,0.8216980818175442,0.7221885401021345,-0.09950954171540971,1.0,gray,No
272,0.8689332862355849,0.7489009089710602,-0.12003237726452465,1.0,gray,No
273,0.7619341299225567,0.828969861318564,0.06703573139600727,1.962641369354357e-49,gray,No
276,0.96597784104946,0.73989179116821,-0.22608604988125003,1.0,gray,No
277,0.7962225853947877,0.7804437224982331,-0.015778862896554613,0.9999996205559356,gray,No
280,0.8180797449663569,0.7353900612023413,-0.08268968376401564,1.0,gray,No
287,0.8778756522360702,0.7585796874546162,-0.11929596478145399,1.0,gray,No
289,0.9430695212452996,0.8974671112316804,-0.0456024100136192,1.0,gray,No
292,0.8558398435446963,0.749416405964594,-0.10642343758010231,1.0,gray,No
294,0.8161690067136207,0.7570153238127856,-0.059153682900835114,1.0,gray,No
295,0.9472823343226956,0.9056242638928071,-0.04165807042988845,1.0,gray,No
296,0.9260715051500085,0.7453601455801534,-0.18071135956985507,1.0,gray,No
298,0.8471224968023134,0.9241477516792148,0.07702525487690137,1.5361810773635027e-96,gray,No
299,0.9658206625630332,0.9024568314075795,-0.06336383115545374,1.0,gray,No
302,0.8714328571338636,0.8274321933306144,-0.044000663803249296,1.0,gray,No
305,0.8563744819564284,0.7413495833957886,-0.1150248985606398,1.0,gray,No
306,0.9086538135854476,0.7800957357703937,-0.1285580778150539,1.0,gray,No
308,0.8784573861336492,0.8920964596020816,0.013639073468432406,2.5041030765836047e-14,gray,No
311,0.9286942904114975,0.9370266592961336,0.008332368884636066,2.438913765879855e-37,gray,No
312,0.8473922984856971,0.7558220066687017,-0.09157029181699539,1.0,gray,No
313,0.8888407515123202,0.7663370014836854,-0.12250375002863478,1.0,gray,No
314,0.7873243998443561,0.8046468090376834,0.01732240919332728,5.802398089791177e-12,gray,No
316,0.9483339686998411,0.7285796721028034,-0.2197542965970377,1.0,gray,No
318,0.8819800450534148,0.9121666131509386,0.030186568097523847,4.402536652968491e-56,gray,No
319,0.9241379891884036,0.9396030367902847,0.015465047601881055,3.3277236768586717e-66,gray,No
320,0.9650655277542969,0.9180088434666961,-0.04705668428760079,1.0,gray,No
322,0.8615739696624722,0.8348270179578376,-0.02674695170463459,1.0,gray,No
325,0.819800490830635,0.8154256838475815,-0.004374806983053481,0.963239159681535,gray,No
331,0.9103237320558589,0.7278691916402888,-0.18245454041557008,1.0,gray,No
332,0.8973925421745481,0.7710358025820112,-0.1263567395925369,1.0,gray,No
333,0.889294199031925,0.746960865033778,-0.14233333399814696,1.0,gray,No
334,0.8619893429128,0.8472303331751124,-0.014759009737687623,0.9999999999999929,gray,No
335,0.8638066274800679,0.8941249067920678,0.03031827931199993,4.0491435343079865e-42,gray,No
336,0.8666450512324717,0.8317421093405833,-0.03490294189188836,1.0,gray,No
337,0.8404032337090497,0.8971096493679198,0.056706415658870135,2.9684100846103407e-64,gray,No
338,0.926250658781625,0.762132176872617,-0.16411848190900802,1.0,gray,No
339,0.845221019034505,0.777826339925754,-0.06739467910875097,1.0,gray,No
340,0.9612023334330801,0.911415504173564,-0.04978682925951616,1.0,gray,No
341,0.8919921112350538,0.74416732953366,-0.1478247817013938,1.0,gray,No
345,0.911350027810935,0.8159007502309599,-0.09544927757997512,1.0,gray,No
346,0.9198865981913683,0.7226858701399693,-0.197200728051399,1.0,gray,No
347,0.9563135831558527,0.9060621622462905,-0.05025142090956214,1.0,gray,No
348,0.8360523265248517,0.7567546264786891,-0.07929770004616266,1.0,gray,No
350,0.7839754983834425,0.7879867807984299,0.004011282414987383,0.09269415505434093,gray,No
351,0.926392533338413,0.7569389708760919,-0.16945356246232113,1.0,gray,No
355,0.8946808668350144,0.89812880343233,0.0034479365973156817,0.013271472840994742,gray,No
358,0.9204366873630954,0.7539808703120857,-0.16645581705100965,1.0,gray,No
360,0.8506560419990029,0.7996980633501064,-0.05095797864889651,1.0,gray,No
361,0.914030094163006,0.7466250831853452,-0.1674050109776608,1.0,gray,No
