treatment_index,protected Pr(Y=1),matched mean Pr(Y=1),mean_diff,p_value,color,is_selected
811,0.8571763601831297,0.8687854382525222,0.011609078069392487,4.1898437266928e-11,#B02425,No
820,0.9021266353251495,0.938465743200205,0.036339107875055565,3.374581077276523e-99,#B02425,No
823,0.7786774805547678,0.8001660710996888,0.021488590544921027,4.922276260338087e-14,#B02425,No
832,0.7527905520402774,0.7854489040475044,0.032658352007227,1.109066454596683e-19,#B02425,No
835,0.901983371087436,0.9285077715353285,0.026524400447892504,1.0230460247684392e-65,#B02425,No
840,0.8319621504875562,0.8861111353210772,0.05414898483352104,1.278822759285935e-58,#B02425,No
842,0.8604857442700047,0.9116527548824166,0.05116701061241191,5.680425702525731e-72,#B02425,No
844,0.7020917557268576,0.7586549031729888,0.05656314744613122,2.7647355526676047e-36,#B02425,No
846,0.9033738984935902,0.9383878775874905,0.03501397909390036,1.7511488138774618e-103,#B02425,No
861,0.6879461916218897,0.7460786536183005,0.058132461996410756,1.195750311632255e-35,#B02425,No
865,0.8604917663926351,0.8639786043276316,0.0034868379349964895,0.018245049865324714,#B02425,No
871,0.8631508174872785,0.9220850980853228,0.058934280598044286,3.8845859849071406e-82,#B02425,No
873,0.895802767296953,0.9282326257737122,0.03242985847675928,2.44217208713942e-75,#B02425,No
889,0.8714162628272307,0.9216970999229293,0.05028083709569853,1.3182877540748554e-68,#B02425,No
894,0.8808643983205856,0.9378789482476106,0.05701454992702504,2.6197248136096295e-127,#B02425,No
909,0.7075745959038514,0.7627167493963786,0.05514215349252716,1.0973344322432682e-33,#B02425,No
918,0.742162298196882,0.7934886984416206,0.05132640024473867,6.117256549177696e-37,#B02425,No
922,0.8496946316412479,0.9206228284994117,0.07092819685816376,1.8273745183706012e-88,#B02425,No
954,0.8909453693110886,0.8955483015683786,0.004602932257290027,0.0002713310095316395,#B02425,No
957,0.8049908201815196,0.8447288391622857,0.03973801898076612,2.0254725269500039e-38,#B02425,No
970,0.7523037768698203,0.7874500557568157,0.0351462788869954,9.484712038715523e-21,#B02425,No
977,0.9230911865147984,0.9378193897561868,0.01472820324138846,2.2445035600277977e-60,#B02425,No
1032,0.8638942108508654,0.8939441446541201,0.030049933803254714,2.329048185924323e-39,#B02425,No
1040,0.9162531037465246,0.9371312987717676,0.020878195025243018,1.2848734897572898e-74,#B02425,No
1044,0.7406627850854919,0.7528310066215244,0.012168221536032475,6.649117654710504e-05,#B02425,No
1049,0.9094698360049148,0.9126009247443408,0.0031310887394260245,0.0013651154244792925,#B02425,No
1058,0.8816377775694513,0.937525238717755,0.055887461148303674,1.5673257691781565e-114,#B02425,No
1077,0.8574646819145717,0.9203547233161733,0.06289004140160159,4.968743887808754e-87,#B02425,No
1095,0.9298923233675077,0.9402416336240053,0.010349310256497546,6.02273064169834e-53,#B02425,No
1098,0.7574355397898602,0.8211030494373897,0.06366750964752943,8.093961882323268e-50,#B02425,No
1103,0.895962097018589,0.899788354187558,0.003826257168969005,0.0007711472352591015,#B02425,No
1112,0.8312784300574747,0.9011989122680746,0.06992048221059988,2.2038124416068982e-83,#B02425,No
