treatment_index,protected Pr(Y=1),matched mean Pr(Y=1),mean_diff,p_value,color,is_selected
364,0.9087202806724279,0.8479462444133038,-0.06077403625912414,7.782940876845774e-50,gray,No
365,0.7676753546907327,0.7632275765995091,-0.004447778091223542,0.048276835621416096,gray,No
369,0.9109412297646794,0.8535336114099706,-0.057407618354708756,2.451215965540921e-50,gray,No
372,0.7911130794782593,0.7789661172276716,-0.012146962250587645,0.0001239992682011246,gray,No
374,0.6829992829885575,0.7997964631800051,0.11679718019144758,1.0,gray,No
376,0.8316999254060912,0.7654670227263959,-0.06623290267969528,9.511538688418569e-42,gray,No
380,0.8391224395675942,0.897131664829788,0.058009225262193764,1.0,gray,No
384,0.6487134816044815,0.9229424660344541,0.27422898442997257,1.0,gray,No
389,0.7378911135512858,0.9216341129389256,0.18374299938763983,1.0,gray,No
395,0.6621422611582399,0.7609894792401607,0.09884721808192076,1.0,gray,No
397,0.8070074394607448,0.9216356429874378,0.114628203526693,1.0,gray,No
399,0.803445194728332,0.8221804911228584,0.018735296394526424,0.9999999999999906,gray,No
401,0.616192135485557,0.9394408114332964,0.32324867594773943,1.0,gray,No
402,0.7530717056266167,0.9240235436325598,0.17095183800594305,1.0,gray,No
403,0.8714375286661038,0.8313334474258063,-0.04010408124029752,4.706671686814492e-38,gray,No
405,0.7199705436642043,0.7455986272503486,0.025628083586144323,0.9999999999996696,gray,No
407,0.9398440953958699,0.9230979720069499,-0.01674612338892001,4.1184681043489604e-38,gray,No
408,0.7481201224170867,0.732863060338917,-0.01525706207816968,2.2822101586167397e-06,gray,No
411,0.8627341832771769,0.8805926728720296,0.0178584895948527,1.0,gray,No
412,0.7111702099191176,0.788287074928359,0.07711686500924142,1.0,gray,No
416,0.8852680683810997,0.9328028833046421,0.04753481492354239,1.0,gray,No
417,0.780804674896076,0.7970098503377301,0.01620517544165412,0.9999999934011804,gray,No
420,0.898997407291739,0.8352366563817306,-0.06376075091000843,1.9450669920983574e-56,gray,No
421,0.8025900784034647,0.8273334788660948,0.024743400462630016,1.0,gray,No
423,0.7355820015128756,0.907643286685209,0.17206128517233343,1.0,gray,No
425,0.8043455813808436,0.7603078301553847,-0.04403775122545883,1.9994429038612874e-29,gray,No
427,0.66961842771614,0.9113365493576459,0.24171812164150586,1.0,gray,No
428,0.8768396783238638,0.9020827711942371,0.025243092870373296,1.0,gray,No
432,0.9276656547327098,0.9216434160728616,-0.006022238659848189,7.724318926136031e-09,gray,No
436,0.8218610740460365,0.7864690382025831,-0.03539203584345341,3.8889168872311105e-23,gray,No
437,0.9013341018185886,0.9008199499951854,-0.0005141518234031972,0.3599591799092341,gray,No
438,0.5482996691328997,0.9059465526765313,0.3576468835436316,1.0,gray,No
442,0.9183163043161335,0.9198259097397343,0.0015096054236007905,0.9475912785308901,gray,No
444,0.8342685227498389,0.8401262438194211,0.005857721069582267,0.9970305697879178,gray,No
447,0.9574186152400307,0.9069290799659168,-0.05048953527411393,1.3222405886054445e-65,gray,No
450,0.8836139004775205,0.8371168716685934,-0.04649702880892714,4.21631014762439e-40,gray,No
456,0.79171637513071,0.752275550412955,-0.03944082471775501,1.3342959321933695e-23,gray,No
461,0.6408668409239451,0.7472317006717482,0.10636485974780308,1.0,gray,No
463,0.9151916798807715,0.8733790075958061,-0.041812672284965435,2.0353518810437935e-46,gray,No
464,0.7495128523784131,0.8938164495110296,0.14430359713261642,1.0,gray,No
465,0.7887555628959271,0.8322218153446194,0.04346625244869229,1.0,gray,No
467,0.7602910063381567,0.9251039097058431,0.1648129033676864,1.0,gray,No
470,0.8688233385018435,0.7862388136964173,-0.08258452480542611,6.16737467236845e-55,gray,No
472,0.7634434959243576,0.8948346975409678,0.13139120161661022,1.0,gray,No
474,0.7945606276867446,0.7573193725982047,-0.037241255088539926,6.19425124261347e-24,gray,No
477,0.7275717551704727,0.893808844493419,0.16623708932294634,1.0,gray,No
479,0.768242385092038,0.8963467596507667,0.1281043745587287,1.0,gray,No
482,0.8716127136656968,0.825853722146837,-0.04575899151885976,2.127049504572141e-39,gray,No
486,0.8234748287115449,0.8968920524210503,0.07341722370950543,1.0,gray,No
492,0.5018720377700944,0.940233919847533,0.43836188207743865,1.0,gray,No
498,0.6400407508500948,0.8096612908535613,0.1696205400034665,1.0,gray,No
500,0.8458795470661092,0.9127750784769745,0.06689553141086524,1.0,gray,No
505,0.6083044881300536,0.9397668210853124,0.33146233295525884,1.0,gray,No
508,0.9263280797982029,0.938503677745744,0.012175597947541084,1.0,gray,No
509,0.9264445654415012,0.9076651141954782,-0.018779451246022982,2.701995446269609e-32,gray,No
511,0.6832301153321817,0.9312901499173353,0.24806003458515358,1.0,gray,No
513,0.34584134450527887,0.8007320582040955,0.4548907136988167,1.0,gray,No
514,0.8432244325286431,0.8932962100580102,0.05007177752936709,1.0,gray,No
515,0.5560382114925164,0.8150714376459212,0.25903322615340474,1.0,gray,No
516,0.7441481813600975,0.8967558642165895,0.15260768285649196,1.0,gray,No
520,0.27887809372877337,0.8878641121708075,0.6089860184420341,1.0,gray,No
521,0.8709270605553724,0.7914586513613936,-0.0794684091939788,5.388185857565997e-51,gray,No
522,0.9563463841548083,0.9216632807225769,-0.034683103432231466,2.5749511114658087e-58,gray,No
527,0.5237736944082213,0.7402878199750318,0.2165141255668105,1.0,gray,No
531,0.8539635217961803,0.9160790051304475,0.062115483334267196,1.0,gray,No
532,0.9208805095368806,0.9223674543203475,0.0014869447834668925,0.9616438476902215,gray,No
533,0.8633608056093846,0.8309107702985185,-0.0324500353108661,9.800634901245592e-26,gray,No
